,congress,chamber,bioguide,last_name,state_x,district,party,votes,agree_pct,predicted_agree,net_trump_vote,Unnamed: 0,state_y,name,twitter_handle
669,116,senate,T000250,Thune,SD,,R,42.0,0.880952380952381,0.82743452,29.79332222,81,SD ,John Thune,@SenJohnThune
670,116,senate,T000461,Toomey,PA,,R,41.0,0.8292682926829269,0.43441103,0.72426964,75,PA ,Patrick Toomey,@SenToomey
671,116,senate,T000464,Tester,MT,,D,43.0,0.162790697674419,0.75901005,20.42273211,51,MT ,Jon Tester,@SenatorTester
672,116,senate,T000476,Tillis,NC,,R,43.0,0.86046511627907,0.4905201,3.65522853,53,NC ,Thom Tillis,@SenThomTillis
673,116,senate,U000039,Udall,NM,,D,43.0,0.209302325581395,0.29602252,-8.2132684,63,NM ,Tom Udall,@SenatorTomUdall
674,116,senate,W000437,Wicker,MS,,R,43.0,0.8372093023255809,0.72882901,17.82624982,49,MS ,Roger Wicker,@SenatorWicker
675,116,senate,W000779,Wyden,OR,,D,43.0,0.18604651162790697,0.26548858,-10.97781682,73,OR ,Ron Wyden,@RonWyden
676,116,senate,W000802,Whitehouse,RI,,D,41.0,0.146341463414634,0.22228725,-15.50854907,77,RI ,Sheldon Whitehouse,@SenWhitehouse
677,116,senate,W000805,Warner,VA,,D,43.0,0.18604651162790697,0.33455063,-5.32370582,89,VA ,Mark Warner,@MarkWarner
678,116,senate,W000817,Warren,MA,,D,30.0,0.23333333333333303,0.18098683,-27.19670645,37,MA ,Elizabeth Warren,@SenWarren
